skewness,variance,kurtosis,shannon_entropy,label
0.649037,0.927033,0.185103,0.699539,1
0.883217,0.353069,0.336188,0.743899,1
0.212195,0.547095,0.947979,0.565816,1
0.657726,0.011256,0.04725,0.900586,0
0.274417,0.035616,0.257629,0.860884,1
0.569383,0.82772,0.840778,0.785244,1
0.584994,0.542263,0.871318,0.601906,0
0.823251,0.132621,0.121355,0.151015,0
0.369362,0.253005,0.830967,0.758824,1
0.807912,0.090665,0.220801,0.331619,1
0.415254,0.904477,0.885542,0.462993,0
0.214238,0.48931,0.722587,0.569758,0
0.56197,0.109282,0.785296,0.391958,1
0.555913,0.92754,0.415855,0.105898,0
0.63514,0.987431,0.466373,0.54781,0
0.632276,0.286674,0.099296,0.386768,0
0.396548,0.46617,0.614516,0.444333,1
0.568512,0.244561,0.994787,0.857738,0
0.936788,0.623094,0.32793,0.003399,0
0.596989,0.822087,0.259113,0.371437,0
0.601704,0.132539,0.722987,0.31816,1
0.379533,0.79642,0.351706,0.405518,1
0.333601,0.527508,0.800765,0.816517,0
0.121437,0.694261,0.432509,0.715401,1
0.902979,0.25452,0.486733,0.751554,1
0.04526,0.953557,0.011929,0.000067,0
0.638774,0.816867,0.824828,0.493244,1
0.129442,0.165256,0.507559,0.211725,0
0.629805,0.953609,0.805634,0.350495,1
0.368704,0.033669,0.815458,0.459934,1
0.525142,0.782188,0.416494,0.661281,1
0.454323,0.460925,0.595091,0.57719,1
0.168984,0.057406,0.823033,0.854358,1
0.512209,0.172183,0.29901,0.968886,1
0.357748,0.161107,0.790505,0.093357,0
0.850694,0.822566,0.336454,0.791306,0
0.16205,0.92725,0.200648,0.97558,1
0.965897,0.389669,0.842375,0.45732,0
0.148286,0.850049,0.030442,0.683957,0
0.210984,0.501678,0.129708,0.256493,1
0.392058,0.96139,0.189668,0.233223,0
0.050083,0.440349,0.431766,0.144293,1
0.82794,0.719411,0.243105,0.493231,0
0.411302,0.420985,0.274788,0.061788,0
0.12982,0.439635,0.803741,0.976448,0
0.177533,0.210964,0.041123,0.998441,1
0.361039,0.805803,0.573631,0.265636,1
0.850672,0.045638,0.978817,0.999728,1
0.837174,0.212804,0.22949,0.210364,1
0.486904,0.582815,0.981539,0.611381,1
0.045669,0.726411,0.962071,0.522025,0
0.054356,0.198208,0.712989,0.124024,0
0.782837,0.537295,0.52987,0.688023,1
0.367381,0.08404,0.125336,0.875718,1
0.720737,0.358616,0.389329,0.197693,0
0.007333,0.721289,0.626448,0.712647,0
0.321636,0.691904,0.832471,0.030386,0
0.719363,0.39323,0.480524,0.500388,0
0.008597,0.253454,0.330648,0.11087,1
0.753815,0.699775,0.826631,0.76782,0
0.926953,0.323101,0.017121,0.306391,0
0.686628,0.439178,0.981836,0.275263,1
0.343507,0.535825,0.054867,0.614757,1
0.474138,0.465193,0.593717,0.727649,1
0.893917,0.360745,0.886351,0.627288,0
0.950898,0.54889,0.348639,0.681126,1
0.061489,0.570705,0.09772,0.089241,0
0.466844,0.94217,0.725276,0.562401,0
0.591106,0.366515,0.724463,0.280665,1
0.391271,0.826064,0.598424,0.867767,0
0.665823,0.162157,0.867056,0.833007,0
0.051227,0.351346,0.113833,0.299207,1
0.298329,0.318897,0.83588,0.994147,1
0.865514,0.963522,0.547282,0.131159,1
0.697536,0.830836,0.829496,0.502817,0
0.936044,0.110229,0.857635,0.015661,1
0.005752,0.913697,0.731748,0.821399,1
0.242346,0.190121,0.399494,0.636172,1
0.47635,0.171594,0.878354,0.155028,1
0.802361,0.615856,0.887011,0.766468,0
0.097027,0.384335,0.768147,0.908409,1
0.482938,0.617756,0.611004,0.025285,0
0.678322,0.931798,0.897983,0.196717,0
0.619861,0.353832,0.291908,0.733166,0
0.975956,0.363621,0.871402,0.60393,0
0.576044,0.965212,0.57194,0.364071,0
0.012534,0.443216,0.801749,0.713612,0
0.328716,0.941297,0.429622,0.329007,0
0.791176,0.823128,0.202373,0.719536,1
0.240289,0.260727,0.639105,0.794075,0
0.417157,0.52812,0.582694,0.915259,0
0.066499,0.813377,0.483214,0.006693,1
0.781721,0.580395,0.801808,0.238172,0
0.346858,0.722842,0.442165,0.087343,1
0.611583,0.332481,0.477412,0.05166,0
0.797204,0.784399,0.01695,0.707157,0
0.446211,0.89398,0.923445,0.103523,0
0.633694,0.407453,0.591593,0.216046,0
0.043165,0.863708,0.506094,0.15643,1
0.625233,0.186026,0.685176,0.237693,1
0.245892,0.434175,0.151307,0.136834,1
0.418781,0.018401,0.77285,0.827923,1
0.683176,0.355845,0.624446,0.938155,1
0.015708,0.030106,0.323557,0.548703,0
0.794162,0.908415,0.766638,0.736224,1
0.485416,0.419236,0.32318,0.92393,0
0.741012,0.720735,0.538981,0.294347,0
0.002773,0.387431,0.271751,0.891695,0
0.354141,0.223896,0.899134,0.388895,1
0.517549,0.456413,0.951486,0.154511,0
0.556428,0.015064,0.53756,0.255403,0
0.854755,0.567086,0.245313,0.867708,0
0.552567,0.361226,0.274046,0.174928,1
0.592656,0.375351,0.774063,0.950167,0
0.375129,0.741059,0.079044,0.948155,0
0.767813,0.168315,0.512618,0.980102,1
0.494001,0.950272,0.129293,0.551395,1
0.632789,0.482424,0.432988,0.09995,0
0.820998,0.324467,0.197665,0.99992,1
0.951239,0.53743,0.004098,0.150121,0
0.85384,0.081679,0.555828,0.744319,0
0.352123,0.970724,0.399351,0.789415,0
0.8166,0.40093,0.641235,0.638823,1
0.484757,0.004329,0.251475,0.886492,1
0.393177,0.341585,0.763621,0.256426,0
0.347308,0.174182,0.251741,0.53613,0
0.898413,0.64535,0.479427,0.720425,1
0.511616,0.169568,0.015071,0.999926,0
0.127207,0.327055,0.338111,0.176559,0
0.48802,0.145885,0.53346,0.580061,0
0.410809,0.81609,0.600152,0.571183,1
0.753032,0.781265,0.145823,0.664794,1
0.123722,0.161045,0.70934,0.571567,0
0.577883,0.796422,0.6031,0.456318,0
0.503786,0.34099,0.342545,0.624127,1
0.785237,0.595648,0.268517,0.500719,1
0.764286,0.858752,0.234021,0.323616,0
0.128353,0.775867,0.355106,0.049418,0
0.347732,0.352964,0.282577,0.435307,1
0.992917,0.885443,0.312246,0.830597,1
0.386873,0.936261,0.814401,0.702883,0
0.004084,0.630738,0.621029,0.384332,1
0.095779,0.123911,0.161688,0.450465,1
0.534359,0.347397,0.366342,0.322468,1
0.310045,0.032579,0.596408,0.104595,1
0.756588,0.642061,0.020757,0.294381,1
0.311085,0.978485,0.532428,0.391287,1
0.89887,0.651884,0.961616,0.284048,0
0.119151,0.007758,0.061916,0.93914,1
0.004208,0.417571,0.224527,0.585294,1
0.674725,0.091315,0.387612,0.493314,0
0.477622,0.772982,0.945724,0.146983,1
0.966211,0.357721,0.095271,0.213025,0
0.490548,0.871658,0.151393,0.468111,1
0.444212,0.616427,0.702501,0.342515,1
0.205142,0.621557,0.150046,0.441918,1
0.694744,0.025337,0.18158,0.848662,0
0.173009,0.126733,0.717393,0.796523,1
0.272997,0.627043,0.177455,0.723943,1
0.914918,0.046395,0.636019,0.164367,0
0.576642,0.493368,0.127022,0.373831,1
0.631526,0.609576,0.445214,0.290708,1
0.890047,0.155392,0.556917,0.577991,1
0.242768,0.425641,0.513916,0.247206,1
0.512088,0.240903,0.794238,0.8152,0
0.368892,0.78855,0.207726,0.583309,0
0.621333,0.003587,0.753573,0.043038,1
0.030552,0.098891,0.352039,0.122112,1
0.84871,0.685241,0.933761,0.265139,0
0.798886,0.748605,0.609863,0.102707,0
0.799488,0.478347,0.403003,0.861804,1
0.622694,0.815488,0.263768,0.821473,0
0.083513,0.208843,0.242919,0.118524,0
0.467252,0.352959,0.573582,0.523183,0
0.240671,0.685943,0.63848,0.460077,0
0.460314,0.183784,0.775538,0.854222,0
0.206286,0.909073,0.135146,0.466156,0
0.608828,0.747409,0.878678,0.439874,0
0.520308,0.632947,0.173767,0.73791,0
0.151856,0.80529,0.813695,0.858254,0
0.560204,0.705953,0.944553,0.517795,0
0.004683,0.487405,0.560575,0.109951,0
0.488165,0.710651,0.59152,0.712596,1
0.358846,0.154238,0.151546,0.64255,1
0.86635,0.39089,0.037597,0.148218,1
0.560099,0.551421,0.630657,0.677384,1
0.017134,0.986835,0.635832,0.052075,1
0.649676,0.564505,0.788823,0.241121,0
0.101331,0.005381,0.466469,0.161251,1
0.506224,0.28099,0.540626,0.018971,1
0.874502,0.368789,0.871454,0.300457,0
0.301895,0.8877,0.12878,0.704922,1
0.067367,0.710937,0.677453,0.469413,1
0.945098,0.878254,0.276334,0.64024,0
0.76003,0.236362,0.899747,0.749079,0
0.828482,0.561787,0.943395,0.083142,0
0.988548,0.473558,0.374177,0.517537,0
0.115286,0.663037,0.292232,0.78044,0
0.995358,0.227691,0.424912,0.07332,0
0.575324,0.378439,0.457737,0.365026,1
0.101387,0.550964,0.840261,0.358199,0
0.565022,0.388941,0.593155,0.406437,0
0.403992,0.435021,0.963335,0.968956,0
0.514697,0.17263,0.281002,0.168426,0
0.040054,0.189667,0.162833,0.584758,0
0.856674,0.439747,0.327843,0.594731,0
0.914146,0.426194,0.137545,0.383026,1
0.497752,0.962884,0.752978,0.436821,0
0.856027,0.962254,0.960645,0.504817,1
0.720175,0.264127,0.03951,0.404678,1
0.840759,0.78222,0.525885,0.347375,0
0.148239,0.734938,0.107339,0.162543,0
0.36229,0.041205,0.292692,0.549407,1
0.27625,0.348682,0.314069,0.085525,0
0.799724,0.17466,0.233854,0.316305,1
0.141625,0.235727,0.406576,0.205443,1
0.041307,0.505114,0.16471,0.667613,1
0.454005,0.856643,0.077618,0.612443,1
0.169147,0.372819,0.458029,0.392858,0
0.85547,0.2875,0.080985,0.217491,0
0.744507,0.502167,0.859241,0.431265,1
0.612165,0.250627,0.296681,0.315115,1
0.651861,0.675123,0.802865,0.841264,0
0.442702,0.37557,0.730009,0.476968,1
0.734169,0.63169,0.903594,0.544421,1
0.005282,0.197704,0.565705,0.710284,1
0.867702,0.537653,0.759682,0.382705,1
0.085583,0.616376,0.133911,0.015193,1
0.708771,0.621249,0.849017,0.010704,1
0.362857,0.356934,0.481795,0.752516,0
0.435766,0.032642,0.61714,0.825932,0
0.814308,0.223962,0.158647,0.27984,0
0.854096,0.588569,0.560854,0.99503,1
0.679146,0.502613,0.646247,0.496821,1
0.785949,0.599816,0.521992,0.960775,0
0.318578,0.366923,0.066556,0.79027,0
0.385886,0.622402,0.351407,0.796703,1
0.586388,0.13477,0.965451,0.345388,0
0.972728,0.294431,0.154516,0.504119,1
0.72122,0.441307,0.033864,0.584303,1
0.501497,0.24544,0.595492,0.579001,0
0.746042,0.27197,0.75223,0.963009,1
0.157871,0.937344,0.870307,0.197498,0
0.894514,0.449509,0.206705,0.885696,0
0.668147,0.312858,0.908263,0.935024,1
0.915582,0.037035,0.888305,0.024664,0
0.480145,0.439855,0.877313,0.750726,0
0.804019,0.855524,0.235637,0.515855,1
0.058751,0.665508,0.168119,0.532641,0
0.49373,0.703275,0.529362,0.339325,1
0.989555,0.398552,0.859991,0.646625,0
0.457678,0.231841,0.054175,0.887158,1
0.468466,0.037041,0.728817,0.553076,1
0.883876,0.435843,0.526901,0.801938,1
0.78776,0.889631,0.132713,0.464875,0
0.220472,0.863996,0.874203,0.433267,1
0.654736,0.008391,0.244185,0.843813,1
0.359137,0.175257,0.592205,0.118683,0
0.069234,0.397718,0.198576,0.877254,0
0.243578,0.202053,0.825473,0.197358,1
0.927543,0.377834,0.527544,0.785937,1
0.955032,0.984399,0.655801,0.319394,1
0.62056,0.690858,0.647913,0.37581,0
0.047812,0.699338,0.237304,0.412313,0
0.642729,0.922199,0.015847,0.846836,1
0.967488,0.165141,0.778006,0.304122,1
0.970845,0.689394,0.430311,0.138958,1
0.549517,0.987268,0.542503,0.133697,0
0.295724,0.169386,0.031082,0.179341,0
0.980615,0.159616,0.025975,0.486201,1
0.012593,0.072605,0.186759,0.417408,1
0.39317,0.704995,0.389953,0.221887,0
0.556368,0.964915,0.969737,0.786,0
0.212894,0.242578,0.056055,0.699025,1
0.151285,0.807159,0.070677,0.925815,0
0.100229,0.541053,0.342935,0.002811,1
0.561573,0.523822,0.60786,0.555536,0
0.791894,0.659336,0.179829,0.223393,1
0.966643,0.072348,0.529381,0.893472,1
0.53092,0.165845,0.755637,0.097451,0
0.508389,0.278728,0.668094,0.442976,1
0.337788,0.262007,0.123388,0.039293,0
0.989297,0.533039,0.331177,0.611869,1
0.259993,0.289348,0.912687,0.164441,1
0.725593,0.888741,0.860009,0.988824,0
0.468513,0.811009,0.580729,0.819741,0
0.375484,0.318311,0.153028,0.284194,1
0.830759,0.339829,0.600805,0.246376,0
0.931395,0.635555,0.65874,0.411374,0
0.216027,0.813845,0.342787,0.509025,0
0.913936,0.601339,0.17451,0.138407,0
0.103275,0.690869,0.222854,0.101586,0
0.51775,0.498864,0.111803,0.766873,1
0.400782,0.020498,0.398763,0.522618,0
0.174558,0.130757,0.142177,0.4357,1
0.957054,0.768887,0.097318,0.452659,1
0.258626,0.342261,0.393279,0.099658,0
0.811848,0.420822,0.683785,0.137445,1
0.698267,0.192052,0.834485,0.62074,1
0.926331,0.341909,0.938839,0.376571,1
0.130792,0.428416,0.792063,0.493329,0
0.994102,0.642228,0.588747,0.478009,0
0.418919,0.856151,0.425127,0.360446,0
0.081219,0.177301,0.254222,0.984453,0
0.254605,0.134323,0.30497,0.691761,1
0.07185,0.357524,0.931163,0.585208,0
0.68991,0.71618,0.358559,0.558854,0
0.944397,0.127237,0.203172,0.944739,1
0.581103,0.965478,0.206905,0.142122,0
0.958293,0.298951,0.163329,0.029876,1
0.089048,0.311775,0.536993,0.820549,1
0.082176,0.042207,0.100148,0.83936,0
0.720204,0.306679,0.279031,0.520626,1
0.208902,0.358484,0.183997,0.351412,1
0.750384,0.411995,0.953242,0.307991,0
0.169854,0.996499,0.61223,0.17363,0
0.513586,0.162417,0.451342,0.165726,0
0.029032,0.58291,0.627942,0.410972,1
0.084738,0.871871,0.770155,0.783642,0
0.595557,0.261541,0.806346,0.879077,0
0.380695,0.03103,0.094517,0.17514,0
0.464858,0.120976,0.861183,0.689923,1
0.538423,0.178115,0.543143,0.454214,0
0.129085,0.188057,0.562184,0.054912,1
0.523411,0.382587,0.632412,0.655852,0
0.460608,0.069296,0.520247,0.991382,0
0.599694,0.344442,0.292718,0.642837,1
0.341626,0.369725,0.085401,0.396045,1
0.962993,0.181136,0.937245,0.095249,0
0.949022,0.299436,0.508575,0.086211,0
0.832121,0.446359,0.555381,0.238098,0
0.901672,0.034197,0.494711,0.808246,1
0.000488,0.245729,0.390615,0.839189,0
0.904638,0.331556,0.860717,0.774791,1
0.671312,0.69797,0.81296,0.497899,1
0.017673,0.448482,0.312665,0.981631,1
0.089894,0.306629,0.535846,0.436185,1
0.975465,0.347278,0.862662,0.861985,1
0.29465,0.224281,0.911944,0.311767,0
0.917321,0.885981,0.342835,0.464106,0
0.659875,0.358219,0.779795,0.492615,1
0.212297,0.087134,0.586663,0.875278,0
0.3375,0.005661,0.638479,0.041623,0
0.233009,0.044202,0.823419,0.663983,0
0.140822,0.40127,0.567148,0.00928,1
0.442992,0.570909,0.656123,0.572135,1
0.073438,0.199337,0.408243,0.73657,0
0.081629,0.018014,0.172309,0.760192,0
0.226414,0.130336,0.754346,0.372438,0
0.385977,0.387726,0.333996,0.956959,1
0.096592,0.674474,0.706878,0.891715,1
0.102994,0.67986,0.650143,0.371059,0
0.996733,0.571099,0.679448,0.629254,1
0.057867,0.330799,0.390774,0.724743,0
0.949235,0.329217,0.060365,0.604418,1
0.38133,0.491758,0.269002,0.467379,1
0.16448,0.121302,0.835803,0.366651,0
0.199237,0.406199,0.649874,0.33767,1
0.427108,0.978667,0.797768,0.147485,0
0.361173,0.993201,0.319453,0.752489,1
0.084298,0.837758,0.987557,0.885922,0
0.565852,0.051588,0.329024,0.407222,0
0.625858,0.655603,0.766292,0.68024,1
0.185736,0.350513,0.572506,0.92421,0
0.14378,0.910969,0.128871,0.244322,1
0.323629,0.457528,0.544567,0.021412,1
0.655681,0.990009,0.699791,0.462032,0
0.185742,0.086369,0.449274,0.727912,1
0.254388,0.16918,0.802729,0.264508,1
0.467983,0.355004,0.380606,0.820338,1
0.551275,0.991686,0.329452,0.823523,1
0.942201,0.988956,0.291959,0.411873,0
0.953938,0.943304,0.945745,0.475169,1
0.131147,0.441765,0.873186,0.816032,0
0.719642,0.315937,0.278663,0.762103,0
0.332271,0.958217,0.4639,0.659481,1
0.70215,0.139265,0.206427,0.700781,0
0.936804,0.868426,0.30254,0.695133,0
0.637234,0.238837,0.703945,0.016858,1
0.014179,0.02892,0.196663,0.848215,1
0.67456,0.264708,0.225736,0.868804,0
0.892899,0.982736,0.996515,0.331178,1
0.45065,0.930494,0.409476,0.814177,0
0.150259,0.343245,0.61206,0.400777,1
0.701567,0.688412,0.517346,0.744723,0
0.966914,0.822189,0.068857,0.561224,0
0.769768,0.378103,0.696516,0.652725,1
0.550056,0.617981,0.03758,0.105401,1
0.584068,0.393207,0.21748,0.93729,1
0.030357,0.057778,0.890537,0.508463,0
0.993493,0.322716,0.902456,0.014646,1
0.795823,0.003155,0.69866,0.523131,1
0.715437,0.095892,0.385794,0.878457,0
0.086132,0.971093,0.093557,0.222553,1
0.120356,0.227367,0.831221,0.955766,0
0.187904,0.038316,0.194964,0.87853,0
0.427863,0.7496,0.939465,0.784921,1
0.039688,0.024891,0.541541,0.794037,0
0.725602,0.188356,0.205299,0.373127,0
0.031325,0.389308,0.399189,0.738059,0
0.784315,0.972947,0.664425,0.56436,1
0.38806,0.850042,0.746291,0.317622,1
0.99394,0.34124,0.109871,0.355366,0
0.119475,0.500952,0.13446,0.584796,0
0.917926,0.095678,0.544429,0.109792,1
0.721613,0.801574,0.131277,0.411779,0
0.939197,0.883587,0.985236,0.648523,1
0.407682,0.163317,0.509975,0.153322,1
0.210522,0.852703,0.477708,0.800314,0
0.684074,0.93219,0.410285,0.115984,0
0.697383,0.595568,0.5433,0.555088,1
0.941833,0.903864,0.815163,0.802327,1
0.660858,0.436334,0.65815,0.643181,1
0.890396,0.914509,0.516406,0.463142,1
0.777437,0.252263,0.643823,0.203109,1
0.183208,0.211665,0.352999,0.470436,1
0.625354,0.248101,0.547165,0.070018,1
0.174266,0.054071,0.269718,0.527631,1
0.821735,0.156199,0.962438,0.654068,0
0.96845,0.822864,0.973866,0.537142,1
0.884354,0.493956,0.467293,0.443932,0
0.698493,0.280161,0.27707,0.828491,0
0.528473,0.801837,0.789343,0.189053,0
0.087095,0.443954,0.390625,0.875675,0
0.743609,0.700556,0.398716,0.24614,1
0.827125,0.406963,0.878364,0.470664,1
0.502755,0.284183,0.060353,0.158622,1
0.018552,0.905011,0.224893,0.114617,0
0.46637,0.337198,0.579072,0.672708,0
0.794045,0.957867,0.308596,0.781492,0
0.90934,0.383532,0.430747,0.576073,0
0.876479,0.784403,0.150939,0.670593,0
0.544546,0.135462,0.032847,0.658589,0
0.48271,0.191132,0.088068,0.040403,1
0.207792,0.123647,0.209393,0.022637,1
0.994395,0.459539,0.489395,0.988452,1
0.104025,0.091992,0.281908,0.490619,1
0.184343,0.843147,0.599429,0.585274,1
0.121755,0.159233,0.849055,0.218267,1
0.752928,0.57148,0.826353,0.503895,0
0.843745,0.529153,0.236259,0.906321,1
0.55467,0.084539,0.863491,0.333027,1
0.677669,0.150132,0.324241,0.942422,0
0.554247,0.564625,0.179839,0.368857,1
0.02181,0.430699,0.120169,0.314762,1
0.239338,0.622033,0.375052,0.61569,1
0.061477,0.281548,0.428714,0.140945,1
0.772209,0.397081,0.844349,0.307901,1
0.06053,0.901373,0.173931,0.206809,0
0.390463,0.176308,0.590462,0.865531,1
0.704447,0.213879,0.113083,0.82488,0
0.400827,0.898948,0.344787,0.24243,0
0.1581,0.530792,0.660574,0.301844,0
0.823481,0.411933,0.839151,0.773311,1
0.232646,0.392116,0.174755,0.774879,0
0.84515,0.400504,0.107951,0.381296,0
0.306463,0.281109,0.902802,0.964105,0
0.954768,0.090916,0.751723,0.472537,1
0.797441,0.865586,0.344041,0.729986,1
0.809753,0.041671,0.146364,0.116609,0
0.538943,0.46295,0.175517,0.065818,1
0.287077,0.183763,0.323315,0.266591,0
0.465627,0.600869,0.423129,0.467449,0
0.982495,0.421962,0.795427,0.015014,0
0.557161,0.153061,0.447529,0.979039,1
0.831732,0.792649,0.338898,0.247878,1
0.613795,0.618328,0.99911,0.514558,1
0.086637,0.025262,0.207864,0.503595,0
0.455206,0.32359,0.386193,0.53449,0
0.879257,0.114833,0.463319,0.117458,1
0.789194,0.66667,0.181534,0.7993,0
0.995971,0.916825,0.665924,0.857266,0
0.818429,0.401433,0.950381,0.065376,1
0.379375,0.073735,0.164947,0.742933,0
0.310696,0.579914,0.815194,0.890438,1
0.820504,0.215473,0.790818,0.450383,0
0.882668,0.000929,0.025559,0.77829,0
0.650825,0.499243,0.999555,0.314762,1
0.960776,0.710488,0.676705,0.686477,0
0.619289,0.511732,0.288922,0.104062,0
0.751542,0.376636,0.440378,0.104083,1
0.36879,0.235966,0.997926,0.152528,1
0.889517,0.422937,0.33273,0.919837,1
0.795101,0.686493,0.162134,0.252489,1
0.754442,0.708306,0.494704,0.939153,0
0.113612,0.048657,0.005165,0.958333,1
0.449137,0.767429,0.228723,0.632244,0
0.818657,0.950114,0.922785,0.593687,0
0.834196,0.133285,0.202883,0.211671,0
0.330868,0.332955,0.582698,0.234518,0
0.802006,0.826968,0.440535,0.240439,0
0.955844,0.933661,0.434649,0.555578,0
0.628378,0.555119,0.082444,0.650147,1
0.178023,0.900126,0.112501,0.143461,1
0.256837,0.495903,0.036383,0.516785,1
0.313314,0.110527,0.041371,0.648693,0
0.289741,0.077317,0.920293,0.983361,1
0.276758,0.149067,0.321865,0.045008,0
0.308309,0.96093,0.12931,0.506397,0
0.518033,0.091583,0.689987,0.327105,1
0.422663,0.703433,0.793445,0.245703,1
0.076291,0.673529,0.714103,0.483004,0
0.675689,0.455526,0.000247,0.66328,1
0.094307,0.681357,0.317685,0.565036,1
0.964959,0.921907,0.465854,0.388729,0
0.363405,0.546029,0.945599,0.722329,1
0.656553,0.214202,0.837016,0.781053,1
0.024159,0.273051,0.58182,0.689969,0
0.308075,0.777437,0.968128,0.39684,0
0.270045,0.78483,0.52541,0.468285,0
0.699164,0.01986,0.90163,0.869447,0
0.808414,0.632359,0.015729,0.259361,1
0.574608,0.445481,0.113676,0.049324,0
0.899335,0.535208,0.706248,0.670639,1
0.654052,0.45412,0.397388,0.890371,0
0.284532,0.625018,0.45677,0.16222,0
0.733553,0.441412,0.174844,0.131324,1
0.859369,0.241504,0.219795,0.438376,1
0.148171,0.778381,0.623077,0.653623,0
0.966766,0.942723,0.081837,0.02882,1
0.011591,0.18774,0.18621,0.955196,1
0.931177,0.69585,0.239614,0.042963,0
0.802487,0.347792,0.856338,0.852577,1
0.446323,0.083834,0.849488,0.3783,1
0.986364,0.089638,0.029241,0.165624,0
0.634637,0.468691,0.015325,0.131965,0
0.944812,0.899761,0.832139,0.384577,0
0.017015,0.10638,0.774285,0.490621,1
0.996563,0.264427,0.656376,0.449323,1
0.730445,0.861781,0.404953,0.841259,1
0.606025,0.243159,0.738136,0.792251,1
0.294382,0.587426,0.838228,0.047657,1
0.881139,0.288228,0.134741,0.325475,0
0.532067,0.518903,0.273384,0.5076,0
0.675256,0.433071,0.923967,0.521091,0
0.700829,0.020159,0.520446,0.707373,0
0.369206,0.541232,0.953844,0.546509,0
0.031745,0.477424,0.149865,0.933492,1
0.730959,0.43503,0.091212,0.295229,1
0.646643,0.185162,0.662577,0.420229,0
0.450987,0.563369,0.084055,0.155464,0
0.723138,0.429076,0.749694,0.845452,1
0.900829,0.621144,0.855676,0.646094,0
0.732862,0.377173,0.376743,0.991385,1
0.421852,0.393149,0.821832,0.086918,0
0.208613,0.979531,0.621576,0.935178,0
0.3387,0.466977,0.906316,0.346843,1
0.18084,0.79122,0.917818,0.887721,0
0.364847,0.10058,0.114479,0.071882,1
0.60068,0.209719,0.961386,0.687064,0
0.04247,0.795022,0.021529,0.133819,0
0.0366,0.874968,0.63733,0.685531,1
0.57311,0.130313,0.293773,0.79063,1
0.168635,0.031638,0.460443,0.17329,0
0.273717,0.086158,0.938521,0.892176,1
0.480154,0.793604,0.59442,0.331195,1
0.77242,0.187982,0.333506,0.739688,0
0.864387,0.268956,0.055423,0.762739,1
0.781969,0.68694,0.545487,0.741933,0
0.878303,0.045083,0.83143,0.927267,0
0.684914,0.775566,0.666922,0.79124,1
0.871511,0.562995,0.509162,0.718395,1
0.120284,0.6767,0.941622,0.86543,0
0.085182,0.908195,0.68642,0.751247,1
